"global_step","Grouped runs - _step","Grouped runs - _step__MIN","Grouped runs - _step__MAX","Grouped runs - rollout/success_rate","Grouped runs - rollout/success_rate__MIN","Grouped runs - rollout/success_rate__MAX"
"340000","84","84","84","0.824999988079071","0.8199999928474426","0.8299999833106995"
"344000","85","85","85","0.8349999785423279","0.8299999833106995","0.8399999737739563"
"348000","86","86","86","0.8549999892711639","0.8399999737739563","0.8700000047683716"
"352000","87","87","87","0.8400000035762787","0.8299999833106995","0.8500000238418579"
"356000","88","88","88","0.8549999892711639","0.8399999737739563","0.8700000047683716"
"360000","89","89","89","0.8499999940395355","0.8299999833106995","0.8700000047683716"
"364000","90","90","90","0.8350000083446503","0.8199999928474426","0.8500000238418579"
"368000","91","91","91","0.8299999833106995","0.8199999928474426","0.8399999737739563"
"372000","92","92","92","0.8199999928474426","0.8100000023841858","0.8299999833106995"
"376000","93","93","93","0.8199999928474426","0.800000011920929","0.8399999737739563"
"380000","94","94","94","0.8350000083446503","0.800000011920929","0.8700000047683716"
"384000","95","95","95","0.8100000023841858","0.7699999809265137","0.8500000238418579"
"388000","96","96","96","0.8199999928474426","0.800000011920929","0.8399999737739563"
"392000","97","97","97","0.8149999976158142","0.7900000214576721","0.8399999737739563"
"396000","98","98","98","0.800000011920929","0.800000011920929","0.800000011920929"
"400000","99","99","99","0.8149999976158142","0.800000011920929","0.8299999833106995"
"404000","100","100","100","0.800000011920929","0.7900000214576721","0.8100000023841858"
"408000","101","101","101","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"412000","102","102","102","0.7849999964237213","0.7799999713897705","0.7900000214576721"
"416000","103","103","103","0.7899999916553497","0.7799999713897705","0.800000011920929"
"420000","104","104","104","0.7899999916553497","0.7799999713897705","0.800000011920929"
"424000","105","105","105","0.7899999916553497","0.7599999904632568","0.8199999928474426"
"428000","106","106","106","0.7700000107288361","0.7200000286102295","0.8199999928474426"
"432000","107","107","107","0.7800000011920929","0.699999988079071","0.8600000143051147"
"436000","108","108","108","0.7800000011920929","0.7200000286102295","0.8399999737739563"
"440000","109","109","109","0.7699999809265137","0.7099999785423279","0.8299999833106995"
"444000","110","110","110","0.7750000059604645","0.7200000286102295","0.8299999833106995"
"448000","111","111","111","0.7600000202655792","0.7200000286102295","0.800000011920929"
"452000","112","112","112","0.7700000107288361","0.7300000190734863","0.8100000023841858"
"456000","113","113","113","0.7800000011920929","0.75","0.8100000023841858"
"460000","114","114","114","0.8050000071525574","0.75","0.8600000143051147"
"464000","115","115","115","0.8149999976158142","0.7599999904632568","0.8700000047683716"
"468000","116","116","116","0.8100000023841858","0.75","0.8700000047683716"
"472000","117","117","117","0.8350000083446503","0.800000011920929","0.8700000047683716"
"476000","118","118","118","0.8400000035762787","0.8100000023841858","0.8700000047683716"
"480000","119","119","119","0.8449999988079071","0.8199999928474426","0.8700000047683716"
"484000","120","120","120","0.8650000095367432","0.8500000238418579","0.8799999952316284"
"488000","121","121","121","0.8699999749660492","0.8399999737739563","0.8999999761581421"
"492000","122","122","122","0.8649999797344208","0.8399999737739563","0.8899999856948853"
"496000","123","123","123","0.8849999904632568","0.8799999952316284","0.8899999856948853"
"500000","124","124","124","0.8900000154972076","0.8700000047683716","0.9100000262260437"
"504000","125","125","125","0.9000000059604645","0.8700000047683716","0.9300000071525574"
"508000","126","126","126","0.8650000095367432","0.8500000238418579","0.8799999952316284"
"512000","127","127","127","0.8499999940395355","0.8199999928474426","0.8799999952316284"
"516000","128","128","128","0.8400000035762787","0.7900000214576721","0.8899999856948853"
"520000","129","129","129","0.8349999785423279","0.7699999809265137","0.8999999761581421"
"524000","130","130","130","0.824999988079071","0.75","0.8999999761581421"
"528000","131","131","131","0.820000022649765","0.7200000286102295","0.9200000166893005"
"532000","132","132","132","0.800000011920929","0.6800000071525574","0.9200000166893005"
"536000","133","133","133","0.800000011920929","0.6700000166893005","0.9300000071525574"
"540000","134","134","134","0.8100000023841858","0.6800000071525574","0.9399999976158142"
"544000","135","135","135","0.8199999928474426","0.699999988079071","0.9399999976158142"
"548000","136","136","136","0.8100000023841858","0.6700000166893005","0.949999988079071"
"552000","137","137","137","0.7849999964237213","0.6299999952316284","0.9399999976158142"
"556000","138","138","138","0.7899999916553497","0.6399999856948853","0.9399999976158142"
"560000","139","139","139","0.8050000071525574","0.6800000071525574","0.9300000071525574"
"564000","140","140","140","0.8199999928474426","0.699999988079071","0.9399999976158142"
"568000","141","141","141","0.800000011920929","0.6899999976158142","0.9100000262260437"
"572000","142","142","142","0.7899999916553497","0.699999988079071","0.8799999952316284"
"576000","143","143","143","0.7900000214576721","0.7200000286102295","0.8600000143051147"
"580000","144","144","144","0.7949999868869781","0.7599999904632568","0.8299999833106995"
"584000","145","145","145","0.7949999868869781","0.7799999713897705","0.8100000023841858"
"588000","146","146","146","0.7899999916553497","0.7799999713897705","0.800000011920929"
"592000","147","147","147","0.7750000059604645","0.75","0.800000011920929"
"596000","148","148","148","0.7800000011920929","0.7699999809265137","0.7900000214576721"
"600000","149","149","149","0.7849999964237213","0.7699999809265137","0.800000011920929"
"604000","150","150","150","0.8100000023841858","0.800000011920929","0.8199999928474426"
"608000","151","151","151","0.8100000023841858","0.7900000214576721","0.8299999833106995"
"612000","152","152","152","0.8149999976158142","0.800000011920929","0.8299999833106995"
"616000","153","153","153","0.824999988079071","0.8199999928474426","0.8299999833106995"
"620000","154","154","154","0.8499999940395355","0.8299999833106995","0.8700000047683716"
"624000","155","155","155","0.8500000238418579","0.8500000238418579","0.8500000238418579"
"628000","156","156","156","0.8550000190734863","0.8500000238418579","0.8600000143051147"
"632000","157","157","157","0.8600000143051147","0.8600000143051147","0.8600000143051147"
"636000","158","158","158","0.8449999988079071","0.8399999737739563","0.8500000238418579"
"640000","159","159","159","0.8349999785423279","0.8299999833106995","0.8399999737739563"
"644000","160","160","160","0.8349999785423279","0.8299999833106995","0.8399999737739563"
"648000","161","161","161","0.8199999928474426","0.8100000023841858","0.8299999833106995"
"652000","162","162","162","0.8099999725818634","0.7799999713897705","0.8399999737739563"
"656000","163","163","163","0.7949999868869781","0.7699999809265137","0.8199999928474426"
"660000","164","164","164","0.7999999821186066","0.7599999904632568","0.8399999737739563"
"664000","165","165","165","0.7899999916553497","0.7400000095367432","0.8399999737739563"
"668000","166","166","166","0.7800000011920929","0.7300000190734863","0.8299999833106995"
"672000","167","167","167","0.7649999856948853","0.7099999785423279","0.8199999928474426"
"676000","168","168","168","0.7549999952316284","0.6899999976158142","0.8199999928474426"
"680000","169","169","169","0.7549999952316284","0.6899999976158142","0.8199999928474426"
"684000","170","170","170","0.7549999952316284","0.699999988079071","0.8100000023841858"
"688000","171","171","171","0.7600000202655792","0.7200000286102295","0.800000011920929"
"692000","172","172","172","0.7900000214576721","0.7300000190734863","0.8500000238418579"
"696000","173","173","173","0.7899999916553497","0.7400000095367432","0.8399999737739563"
"700000","174","174","174","0.7950000166893005","0.7400000095367432","0.8500000238418579"
"704000","175","175","175","0.7899999916553497","0.7400000095367432","0.8399999737739563"
"708000","176","176","176","0.7899999916553497","0.7400000095367432","0.8399999737739563"
"712000","177","177","177","0.7849999964237213","0.7400000095367432","0.8299999833106995"
"716000","178","178","178","0.7849999964237213","0.7599999904632568","0.8100000023841858"
"720000","179","179","179","0.800000011920929","0.7900000214576721","0.8100000023841858"
"724000","180","180","180","0.8299999833106995","0.8299999833106995","0.8299999833106995"
"728000","181","181","181","0.8499999940395355","0.8399999737739563","0.8600000143051147"
"732000","182","182","182","0.8549999892711639","0.8299999833106995","0.8799999952316284"
"736000","183","183","183","0.8600000143051147","0.8500000238418579","0.8700000047683716"
"740000","184","184","184","0.8600000143051147","0.8500000238418579","0.8700000047683716"
"744000","185","185","185","0.8449999988079071","0.8399999737739563","0.8500000238418579"
"748000","186","186","186","0.8499999940395355","0.8299999833106995","0.8700000047683716"
"752000","187","187","187","0.8499999940395355","0.8199999928474426","0.8799999952316284"
"756000","188","188","188","0.8549999892711639","0.8100000023841858","0.8999999761581421"
"760000","189","189","189","0.875","0.8399999737739563","0.9100000262260437"
"764000","190","190","190","0.8599999845027924","0.8199999928474426","0.8999999761581421"
"768000","191","191","191","0.8549999892711639","0.8299999833106995","0.8799999952316284"
"772000","192","192","192","0.8400000035762787","0.800000011920929","0.8799999952316284"
"776000","193","193","193","0.8250000178813934","0.800000011920929","0.8500000238418579"
"780000","194","194","194","0.8300000131130219","0.800000011920929","0.8600000143051147"
"784000","195","195","195","0.8199999928474426","0.7799999713897705","0.8600000143051147"
"788000","196","196","196","0.8149999976158142","0.7799999713897705","0.8500000238418579"
"792000","197","197","197","0.8250000178813934","0.7900000214576721","0.8600000143051147"
"796000","198","198","198","0.8350000083446503","0.8199999928474426","0.8500000238418579"
"800000","199","199","199","0.8299999833106995","0.8199999928474426","0.8399999737739563"
"804000","200","200","200","0.820000022649765","0.7900000214576721","0.8500000238418579"
"808000","201","201","201","0.8250000178813934","0.800000011920929","0.8500000238418579"
"812000","202","202","202","0.8350000083446503","0.800000011920929","0.8700000047683716"
"816000","203","203","203","0.8400000035762787","0.800000011920929","0.8799999952316284"
"820000","204","204","204","0.8499999940395355","0.8199999928474426","0.8799999952316284"
"824000","205","205","205","0.8599999845027924","0.8299999833106995","0.8899999856948853"
"828000","206","206","206","0.8499999940395355","0.8100000023841858","0.8899999856948853"
"832000","207","207","207","0.8549999892711639","0.8100000023841858","0.8999999761581421"
"836000","208","208","208","0.8650000095367432","0.8199999928474426","0.9100000262260437"
"840000","209","209","209","0.875","0.8299999833106995","0.9200000166893005"
"844000","210","210","210","0.8700000047683716","0.8199999928474426","0.9200000166893005"
"848000","211","211","211","0.8700000047683716","0.8100000023841858","0.9300000071525574"
"852000","212","212","212","0.8700000047683716","0.8199999928474426","0.9200000166893005"
"856000","213","213","213","0.8699999749660492","0.8399999737739563","0.8999999761581421"
"860000","214","214","214","0.8549999892711639","0.8399999737739563","0.8700000047683716"
"864000","215","215","215","0.8700000047683716","0.8600000143051147","0.8799999952316284"
"868000","216","216","216","0.8849999904632568","0.8700000047683716","0.8999999761581421"
"872000","217","217","217","0.875","0.8700000047683716","0.8799999952316284"
"876000","218","218","218","0.8899999856948853","0.8899999856948853","0.8899999856948853"
"880000","219","219","219","0.8899999856948853","0.8799999952316284","0.8999999761581421"
"884000","220","220","220","0.9000000059604645","0.8799999952316284","0.9200000166893005"
"888000","221","221","221","0.8950000107288361","0.8799999952316284","0.9100000262260437"
"892000","222","222","222","0.8899999856948853","0.8799999952316284","0.8999999761581421"
"896000","223","223","223","0.8999999761581421","0.8999999761581421","0.8999999761581421"
"900000","224","224","224","0.8949999809265137","0.8899999856948853","0.8999999761581421"
"904000","225","225","225","0.9000000059604645","0.8899999856948853","0.9100000262260437"
"908000","226","226","226","0.9050000011920929","0.8999999761581421","0.9100000262260437"
"912000","227","227","227","0.9150000214576721","0.9100000262260437","0.9200000166893005"
"916000","228","228","228","0.9150000214576721","0.9100000262260437","0.9200000166893005"
"920000","229","229","229","0.8999999761581421","0.8999999761581421","0.8999999761581421"
"924000","230","230","230","0.9050000011920929","0.8999999761581421","0.9100000262260437"
"928000","231","231","231","0.8950000107288361","0.8799999952316284","0.9100000262260437"
"932000","232","232","232","0.9050000011920929","0.8899999856948853","0.9200000166893005"
"936000","233","233","233","0.9000000059604645","0.8799999952316284","0.9200000166893005"
"940000","234","234","234","0.8850000202655792","0.8600000143051147","0.9100000262260437"
"944000","235","235","235","0.8699999749660492","0.8399999737739563","0.8999999761581421"
"948000","236","236","236","0.8699999749660492","0.8399999737739563","0.8999999761581421"
"952000","237","237","237","0.8649999797344208","0.8299999833106995","0.8999999761581421"
"956000","238","238","238","0.8599999845027924","0.8199999928474426","0.8999999761581421"
"960000","239","239","239","0.8600000143051147","0.8100000023841858","0.9100000262260437"
"964000","240","240","240","0.8600000143051147","0.800000011920929","0.9200000166893005"
"968000","241","241","241","0.8499999940395355","0.7799999713897705","0.9200000166893005"
"972000","242","242","242","0.8650000095367432","0.7900000214576721","0.9399999976158142"
"976000","243","243","243","0.8599999845027924","0.7799999713897705","0.9399999976158142"
"980000","244","244","244","0.8650000095367432","0.7900000214576721","0.9399999976158142"
"984000","245","245","245","0.8599999845027924","0.7799999713897705","0.9399999976158142"
"988000","246","246","246","0.8449999988079071","0.7599999904632568","0.9300000071525574"
"992000","247","247","247","0.8499999940395355","0.7699999809265137","0.9300000071525574"
"996000","248","248","248","0.8700000047683716","0.7900000214576721","0.949999988079071"
"1000000","249","249","249","0.8649999797344208","0.7799999713897705","0.949999988079071"
